blog,professional,black,grid,no,"Stylish bold cards, black accents, grid layout, standard design"
education,creative,blue,one-page,yes,"High-contrast serif sections, blue accents, one-page layout, award-winning design"
nonprofit,general,green,grid,yes,"Friendly classic charts, green accents, grid layout, award-winning design"
education,ux,black,grid,yes,"High-contrast serif gallery, black accents, grid layout, award-winning design"
webapp,enterprise,purple,grid,yes,"Subtle serif sections, purple accents, grid layout, award-winning design"
nonprofit,corporate,purple,one-page,yes,"Soothing display dashboard, purple accents, one-page layout, award-winning design"
ecommerce,subscription,orange,classic,yes,"Soothing bold navigation, orange accents, classic layout, award-winning design"
dashboard,developer,purple,grid,no,"Stylish display typography, purple accents, grid layout, standard design"
dashboard,young,purple,classic,yes,"Warm minimal sections, purple accents, classic layout, award-winning design"
nonprofit,saas,green,grid,no,"Friendly professional widgets, green accents, grid layout, standard design"
dashboard,corporate,black,classic,yes,"Expressive display sidebar, black accents, classic layout, award-winning design"
portfolio,corporate,green,one-page,yes,"High-contrast sans-serif hero, green accents, one-page layout, award-winning design"
agency,professional,green,modern,no,"Clean sans-serif hero, green accents, modern layout, standard design"
education,saas,blue,one-page,no,"Stylish serif typography, blue accents, one-page layout, standard design"
ecommerce,developer,blue,grid,yes,"High-contrast minimal widgets, blue accents, grid layout, award-winning design"
ecommerce,photography,black,one-page,yes,"High-contrast display charts, black accents, one-page layout, award-winning design"
resume,tech,blue,card-based,yes,"Stylish playful sidebar, blue accents, card-based layout, award-winning design"
nonprofit,young,black,minimal,yes,"Large classic gallery, black accents, minimal layout, award-winning design"
event,young,black,card-based,no,"Vibrant bold sidebar, black accents, card-based layout, standard design"
event,young,blue,grid,yes,"Corporate professional cards, blue accents, grid layout, award-winning design"
webapp,young,orange,classic,no,"Corporate modern navigation, orange accents, classic layout, standard design"
education,saas,blue,card-based,yes,"Corporate classic grid, blue accents, card-based layout, award-winning design"
portfolio,nonprofit,green,grid,no,"Warm minimal cards, green accents, grid layout, standard design"
event,health,red,classic,yes,"Subtle classic gallery, red accents, classic layout, award-winning design"
event,photography,green,grid,no,"Soothing monospace typography, green accents, grid layout, standard design"
webapp,ux,red,classic,no,"Large minimal grid, red accents, classic layout, standard design"
dashboard,subscription,black,minimal,no,"Clean minimal grid, black accents, minimal layout, standard design"
webapp,startup,neutral,classic,yes,"Stylish monospace navigation, neutral accents, classic layout, award-winning design"
event,developer,purple,modern,no,"Stylish bold sidebar, purple accents, modern layout, standard design"
agency,saas,green,minimal,yes,"Friendly minimal sections, green accents, minimal layout, award-winning design"
event,tech,green,one-page,yes,"Minimal playful sidebar, green accents, one-page layout, award-winning design"
dashboard,enterprise,orange,minimal,no,"Warm playful dashboard, orange accents, minimal layout, standard design"
nonprofit,saas,black,grid,yes,"Readable monospace sections, black accents, grid layout, award-winning design"
docs,general,orange,card-based,yes,"Large display cards, orange accents, card-based layout, award-winning design"
education,enterprise,green,one-page,no,"Dark professional cards, green accents, one-page layout, standard design"
education,photography,blue,grid,no,"Dark display CTA, blue accents, grid layout, standard design"
education,enterprise,black,one-page,yes,"Soothing playful dashboard, black accents, one-page layout, award-winning design"
blog,young,blue,minimal,yes,"Readable professional cards, blue accents, minimal layout, award-winning design"
resume,general,black,classic,no,"Soothing professional navigation, black accents, classic layout, standard design"
ecommerce,health,black,classic,yes,"Minimal modern metrics, black accents, classic layout, award-winning design"
portfolio,subscription,purple,card-based,yes,"Corporate bold charts, purple accents, card-based layout, award-winning design"
marketplace,ux,purple,card-based,no,"Readable modern sidebar, purple accents, card-based layout, standard design"
blog,startup,neutral,one-page,no,"Corporate bold sidebar, neutral accents, one-page layout, standard design"
landing,designer,blue,grid,no,"Large serif grid, blue accents, grid layout, standard design"
landing,saas,blue,grid,no,"Clean modern gallery, blue accents, grid layout, standard design"
nonprofit,corporate,orange,one-page,no,"Corporate bold charts, orange accents, one-page layout, standard design"
docs,nonprofit,red,grid,yes,"High-contrast monospace sections, red accents, grid layout, award-winning design"
event,startup,blue,classic,no,"Corporate playful grid, blue accents, classic layout, standard design"
ecommerce,creative,neutral,classic,no,"Dark display gallery, neutral accents, classic layout, standard design"
marketplace,tech,black,minimal,yes,"Stylish display sections, black accents, minimal layout, award-winning design"
webapp,designer,orange,grid,yes,"Warm sans-serif gallery, orange accents, grid layout, award-winning design"
portfolio,creative,neutral,minimal,no,"Friendly serif sections, neutral accents, minimal layout, standard design"
dashboard,enterprise,green,classic,yes,"Subtle serif gallery, green accents, classic layout, award-winning design"
dashboard,health,blue,modern,yes,"Expressive classic dashboard, blue accents, modern layout, award-winning design"
dashboard,photography,red,grid,no,"High-contrast serif cards, red accents, grid layout, standard design"
blog,general,neutral,card-based,yes,"Soothing modern charts, neutral accents, card-based layout, award-winning design"
portfolio,creative,blue,classic,yes,"High-contrast minimal metrics, blue accents, classic layout, award-winning design"
webapp,tech,neutral,one-page,no,"Friendly playful hero, neutral accents, one-page layout, standard design"
blog,general,green,one-page,yes,"Friendly professional grid, green accents, one-page layout, award-winning design"
portfolio,developer,green,one-page,yes,"Expressive classic widgets, green accents, one-page layout, award-winning design"
saas,tech,purple,minimal,yes,"Readable classic sidebar, purple accents, minimal layout, award-winning design"
docs,developer,neutral,grid,no,"Soothing serif sidebar, neutral accents, grid layout, standard design"
portfolio,professional,blue,modern,no,"Clean minimal typography, blue accents, modern layout, standard design"
landing,designer,red,card-based,yes,"High-contrast serif gallery, red accents, card-based layout, award-winning design"
landing,general,orange,classic,yes,"Readable modern navigation, orange accents, classic layout, award-winning design"
dashboard,corporate,purple,card-based,yes,"Soothing serif hero, purple accents, card-based layout, award-winning design"
education,ux,blue,classic,yes,"Subtle classic dashboard, blue accents, classic layout, award-winning design"
resume,developer,purple,minimal,no,"Warm serif sidebar, purple accents, minimal layout, standard design"
landing,photography,red,one-page,yes,"Corporate bold sidebar, red accents, one-page layout, award-winning design"
portfolio,health,red,grid,yes,"Vibrant sans-serif gallery, red accents, grid layout, award-winning design"
education,health,neutral,modern,no,"Minimal minimal CTA, neutral accents, modern layout, standard design"
docs,professional,blue,minimal,yes,"Corporate display cards, blue accents, minimal layout, award-winning design"
docs,saas,neutral,one-page,no,"Expressive display charts, neutral accents, one-page layout, standard design"
dashboard,corporate,red,minimal,no,"Friendly serif dashboard, red accents, minimal layout, standard design"
landing,corporate,orange,minimal,no,"Dark serif CTA, orange accents, minimal layout, standard design"
event,developer,orange,card-based,no,"Corporate professional dashboard, orange accents, card-based layout, standard design"
landing,nonprofit,orange,minimal,no,"High-contrast monospace metrics, orange accents, minimal layout, standard design"
webapp,designer,neutral,grid,no,"Friendly playful cards, neutral accents, grid layout, standard design"
docs,designer,neutral,one-page,yes,"Expressive playful sections, neutral accents, one-page layout, award-winning design"
resume,corporate,red,minimal,no,"Warm playful metrics, red accents, minimal layout, standard design"
agency,developer,black,minimal,no,"Large classic dashboard, black accents, minimal layout, standard design"
event,developer,orange,minimal,yes,"Large classic navigation, orange accents, minimal layout, award-winning design"
saas,subscription,black,minimal,no,"Dark modern sidebar, black accents, minimal layout, standard design"
docs,professional,green,card-based,no,"Clean display hero, green accents, card-based layout, standard design"
webapp,saas,orange,minimal,yes,"Large playful navigation, orange accents, minimal layout, award-winning design"
education,designer,blue,one-page,yes,"Stylish serif hero, blue accents, one-page layout, award-winning design"
portfolio,health,neutral,minimal,yes,"Large bold navigation, neutral accents, minimal layout, award-winning design"
docs,young,purple,grid,yes,"Corporate minimal grid, purple accents, grid layout, award-winning design"
event,saas,green,grid,yes,"Dark serif metrics, green accents, grid layout, award-winning design"
blog,professional,neutral,modern,no,"Stylish serif typography, neutral accents, modern layout, standard design"
agency,ux,purple,grid,yes,"Stylish playful charts, purple accents, grid layout, award-winning design"
landing,professional,neutral,grid,no,"Stylish modern charts, neutral accents, grid layout, standard design"
blog,nonprofit,black,modern,no,"Stylish monospace hero, black accents, modern layout, standard design"
blog,young,green,one-page,no,"Dark professional cards, green accents, one-page layout, standard design"
ecommerce,designer,black,modern,no,"Friendly monospace hero, black accents, modern layout, standard design"
ecommerce,subscription,green,minimal,yes,"Stylish classic navigation, green accents, minimal layout, award-winning design"
agency,corporate,neutral,grid,no,"Stylish professional CTA, neutral accents, grid layout, standard design"
portfolio,photography,black,card-based,no,"Readable sans-serif cards, black accents, card-based layout, standard design"
education,nonprofit,purple,grid,yes,"Vibrant playful sidebar, purple accents, grid layout, award-winning design"
marketplace,professional,neutral,one-page,no,"Expressive professional gallery, neutral accents, one-page layout, standard design"
docs,professional,black,one-page,yes,"Clean bold widgets, black accents, one-page layout, award-winning design"
event,creative,purple,grid,yes,"Corporate bold sidebar, purple accents, grid layout, award-winning design"
agency,designer,red,one-page,no,"Vibrant monospace grid, red accents, one-page layout, standard design"
blog,professional,orange,card-based,yes,"High-contrast playful grid, orange accents, card-based layout, award-winning design"
dashboard,nonprofit,black,card-based,no,"Vibrant modern widgets, black accents, card-based layout, standard design"
education,ux,red,one-page,yes,"Minimal classic typography, red accents, one-page layout, award-winning design"
portfolio,general,neutral,minimal,no,"Expressive serif charts, neutral accents, minimal layout, standard design"
nonprofit,corporate,neutral,modern,yes,"High-contrast monospace widgets, neutral accents, modern layout, award-winning design"
dashboard,health,red,modern,no,"Stylish sans-serif hero, red accents, modern layout, standard design"
agency,startup,black,minimal,yes,"Friendly playful CTA, black accents, minimal layout, award-winning design"
nonprofit,corporate,blue,card-based,yes,"Clean professional metrics, blue accents, card-based layout, award-winning design"
nonprofit,startup,purple,one-page,yes,"Dark monospace sidebar, purple accents, one-page layout, award-winning design"
ecommerce,nonprofit,blue,minimal,yes,"Warm playful typography, blue accents, minimal layout, award-winning design"
event,nonprofit,green,grid,yes,"Minimal display navigation, green accents, grid layout, award-winning design"
marketplace,subscription,red,one-page,no,"Expressive minimal sections, red accents, one-page layout, standard design"
portfolio,designer,orange,modern,no,"Minimal playful widgets, orange accents, modern layout, standard design"
landing,professional,blue,one-page,no,"Readable display navigation, blue accents, one-page layout, standard design"
blog,general,orange,card-based,no,"Large classic gallery, orange accents, card-based layout, standard design"
blog,creative,green,card-based,yes,"Friendly display CTA, green accents, card-based layout, award-winning design"
docs,designer,purple,one-page,no,"Stylish monospace sections, purple accents, one-page layout, standard design"
marketplace,creative,neutral,one-page,yes,"Expressive professional sidebar, neutral accents, one-page layout, award-winning design"
landing,corporate,neutral,one-page,no,"Vibrant sans-serif hero, neutral accents, one-page layout, standard design"
agency,ux,green,one-page,yes,"Minimal bold sections, green accents, one-page layout, award-winning design"
resume,tech,orange,minimal,yes,"Clean playful dashboard, orange accents, minimal layout, award-winning design"
webapp,photography,black,one-page,no,"Friendly minimal gallery, black accents, one-page layout, standard design"
docs,young,purple,classic,yes,"Warm display gallery, purple accents, classic layout, award-winning design"
education,saas,orange,grid,yes,"Corporate modern cards, orange accents, grid layout, award-winning design"
docs,subscription,blue,modern,no,"Vibrant sans-serif gallery, blue accents, modern layout, standard design"
docs,general,purple,modern,no,"Large monospace hero, purple accents, modern layout, standard design"
marketplace,startup,red,card-based,no,"Soothing modern sections, red accents, card-based layout, standard design"
resume,young,green,card-based,yes,"Readable modern gallery, green accents, card-based layout, award-winning design"
marketplace,designer,red,card-based,no,"Stylish sans-serif CTA, red accents, card-based layout, standard design"
resume,general,purple,classic,yes,"Readable minimal widgets, purple accents, classic layout, award-winning design"
portfolio,designer,green,classic,yes,"Vibrant bold gallery, green accents, classic layout, award-winning design"
dashboard,creative,orange,one-page,yes,"Dark professional gallery, orange accents, one-page layout, award-winning design"
marketplace,nonprofit,green,classic,yes,"Soothing minimal cards, green accents, classic layout, award-winning design"
blog,enterprise,neutral,card-based,yes,"Large minimal cards, neutral accents, card-based layout, award-winning design"
event,young,orange,classic,no,"Stylish serif typography, orange accents, classic layout, standard design"
resume,ux,black,minimal,yes,"Friendly bold widgets, black accents, minimal layout, award-winning design"
education,nonprofit,green,card-based,no,"Large serif hero, green accents, card-based layout, standard design"
saas,subscription,green,grid,no,"Corporate monospace sections, green accents, grid layout, standard design"
dashboard,nonprofit,green,grid,no,"Large serif cards, green accents, grid layout, standard design"
marketplace,nonprofit,black,classic,no,"Clean sans-serif widgets, black accents, classic layout, standard design"
docs,health,blue,one-page,yes,"High-contrast minimal gallery, blue accents, one-page layout, award-winning design"
webapp,young,blue,classic,yes,"Expressive classic grid, blue accents, classic layout, award-winning design"
marketplace,professional,green,card-based,yes,"Expressive minimal navigation, green accents, card-based layout, award-winning design"
event,tech,orange,minimal,no,"Friendly classic widgets, orange accents, minimal layout, standard design"
blog,general,neutral,modern,yes,"Subtle monospace grid, neutral accents, modern layout, award-winning design"
saas,professional,neutral,card-based,no,"Vibrant display cards, neutral accents, card-based layout, standard design"
agency,corporate,green,classic,yes,"Stylish minimal navigation, green accents, classic layout, award-winning design"
dashboard,subscription,purple,card-based,no,"Vibrant professional hero, purple accents, card-based layout, standard design"
blog,saas,purple,card-based,yes,"Minimal monospace dashboard, purple accents, card-based layout, award-winning design"
resume,creative,purple,modern,yes,"Large monospace hero, purple accents, modern layout, award-winning design"
ecommerce,ux,neutral,card-based,yes,"Friendly professional metrics, neutral accents, card-based layout, award-winning design"
portfolio,designer,green,minimal,yes,"Corporate playful widgets, green accents, minimal layout, award-winning design"
event,subscription,neutral,one-page,yes,"High-contrast serif hero, neutral accents, one-page layout, award-winning design"
docs,startup,orange,card-based,no,"Minimal professional grid, orange accents, card-based layout, standard design"
dashboard,young,black,minimal,yes,"Readable modern gallery, black accents, minimal layout, award-winning design"
education,general,orange,grid,yes,"Clean playful charts, orange accents, grid layout, award-winning design"
saas,professional,green,classic,no,"Readable serif metrics, green accents, classic layout, standard design"
agency,subscription,black,modern,no,"Corporate modern hero, black accents, modern layout, standard design"
webapp,designer,purple,one-page,yes,"Vibrant bold sections, purple accents, one-page layout, award-winning design"
landing,health,neutral,minimal,no,"Minimal display sidebar, neutral accents, minimal layout, standard design"
agency,startup,neutral,one-page,no,"Friendly serif metrics, neutral accents, one-page layout, standard design"
portfolio,professional,blue,classic,no,"Large bold metrics, blue accents, classic layout, standard design"
blog,subscription,red,grid,no,"Readable monospace sidebar, red accents, grid layout, standard design"
portfolio,startup,black,card-based,yes,"High-contrast minimal gallery, black accents, card-based layout, award-winning design"
webapp,professional,neutral,modern,yes,"Clean monospace cards, neutral accents, modern layout, award-winning design"
docs,tech,blue,card-based,no,"Stylish professional metrics, blue accents, card-based layout, standard design"
saas,general,purple,one-page,yes,"Stylish sans-serif dashboard, purple accents, one-page layout, award-winning design"
saas,tech,black,modern,yes,"Corporate bold gallery, black accents, modern layout, award-winning design"
nonprofit,startup,purple,minimal,no,"Vibrant display cards, purple accents, minimal layout, standard design"
dashboard,young,black,grid,no,"Subtle serif grid, black accents, grid layout, standard design"
agency,enterprise,orange,modern,no,"Stylish serif gallery, orange accents, modern layout, standard design"
education,designer,green,classic,no,"Vibrant monospace typography, green accents, classic layout, standard design"
resume,young,purple,classic,yes,"High-contrast classic gallery, purple accents, classic layout, award-winning design"
portfolio,startup,red,modern,no,"Subtle bold CTA, red accents, modern layout, standard design"
dashboard,designer,green,classic,no,"Warm minimal metrics, green accents, classic layout, standard design"
saas,nonprofit,neutral,modern,no,"Vibrant display widgets, neutral accents, modern layout, standard design"
agency,professional,green,one-page,yes,"Vibrant sans-serif CTA, green accents, one-page layout, award-winning design"
webapp,ux,neutral,grid,yes,"Subtle modern CTA, neutral accents, grid layout, award-winning design"
ecommerce,developer,red,grid,yes,"Friendly display widgets, red accents, grid layout, award-winning design"
event,nonprofit,green,classic,yes,"Stylish minimal dashboard, green accents, classic layout, award-winning design"
docs,developer,purple,classic,yes,"Warm monospace sidebar, purple accents, classic layout, award-winning design"
nonprofit,corporate,green,minimal,yes,"Large display hero, green accents, minimal layout, award-winning design"
dashboard,young,green,minimal,no,"Readable minimal hero, green accents, minimal layout, standard design"
webapp,photography,purple,minimal,no,"Friendly professional gallery, purple accents, minimal layout, standard design"
dashboard,developer,black,grid,no,"Readable bold charts, black accents, grid layout, standard design"
agency,ux,green,modern,yes,"Corporate display charts, green accents, modern layout, award-winning design"
landing,designer,black,one-page,yes,"Minimal display metrics, black accents, one-page layout, award-winning design"
docs,startup,red,one-page,yes,"Expressive professional typography, red accents, one-page layout, award-winning design"
saas,nonprofit,purple,classic,yes,"Corporate classic sidebar, purple accents, classic layout, award-winning design"
webapp,health,neutral,classic,yes,"Subtle professional metrics, neutral accents, classic layout, award-winning design"
marketplace,young,purple,minimal,no,"Subtle sans-serif widgets, purple accents, minimal layout, standard design"
education,startup,green,one-page,yes,"Soothing sans-serif charts, green accents, one-page layout, award-winning design"
agency,young,red,grid,yes,"Warm professional cards, red accents, grid layout, award-winning design"
dashboard,young,blue,minimal,no,"Vibrant sans-serif navigation, blue accents, minimal layout, standard design"
ecommerce,general,red,grid,no,"Large professional grid, red accents, grid layout, standard design"
portfolio,young,green,modern,no,"High-contrast playful CTA, green accents, modern layout, standard design"
saas,health,orange,classic,no,"Stylish sans-serif metrics, orange accents, classic layout, standard design"
landing,saas,green,minimal,no,"Soothing sans-serif navigation, green accents, minimal layout, standard design"
saas,saas,blue,minimal,yes,"Warm minimal dashboard, blue accents, minimal layout, award-winning design"
education,health,black,grid,no,"Expressive display sidebar, black accents, grid layout, standard design"
event,designer,red,grid,no,"Expressive display sections, red accents, grid layout, standard design"
landing,corporate,neutral,one-page,no,"Friendly sans-serif navigation, neutral accents, one-page layout, standard design"
landing,corporate,purple,card-based,no,"Dark minimal sidebar, purple accents, card-based layout, standard design"
landing,enterprise,green,card-based,yes,"Subtle serif gallery, green accents, card-based layout, award-winning design"
portfolio,nonprofit,black,one-page,no,"Minimal display typography, black accents, one-page layout, standard design"
nonprofit,photography,green,classic,no,"Expressive professional grid, green accents, classic layout, standard design"
portfolio,developer,neutral,modern,no,"High-contrast sans-serif charts, neutral accents, modern layout, standard design"
marketplace,professional,green,classic,no,"High-contrast minimal widgets, green accents, classic layout, standard design"
portfolio,general,neutral,minimal,yes,"Readable serif hero, neutral accents, minimal layout, award-winning design"
docs,creative,purple,minimal,yes,"Vibrant bold metrics, purple accents, minimal layout, award-winning design"
dashboard,photography,orange,modern,yes,"High-contrast minimal widgets, orange accents, modern layout, award-winning design"
ecommerce,tech,blue,modern,no,"Readable classic metrics, blue accents, modern layout, standard design"
webapp,ux,black,card-based,yes,"High-contrast modern cards, black accents, card-based layout, award-winning design"
nonprofit,ux,purple,grid,no,"Subtle display charts, purple accents, grid layout, standard design"
marketplace,saas,blue,one-page,no,"Clean sans-serif gallery, blue accents, one-page layout, standard design"
nonprofit,ux,blue,one-page,yes,"Clean classic cards, blue accents, one-page layout, award-winning design"
webapp,health,blue,minimal,yes,"Stylish professional typography, blue accents, minimal layout, award-winning design"
landing,enterprise,green,one-page,yes,"Warm classic typography, green accents, one-page layout, award-winning design"
marketplace,startup,blue,classic,no,"Vibrant modern navigation, blue accents, classic layout, standard design"
nonprofit,subscription,green,minimal,yes,"Subtle modern dashboard, green accents, minimal layout, award-winning design"
agency,designer,blue,one-page,no,"Soothing sans-serif charts, blue accents, one-page layout, standard design"
ecommerce,corporate,red,one-page,no,"Readable classic sections, red accents, one-page layout, standard design"
nonprofit,nonprofit,purple,minimal,yes,"Large classic typography, purple accents, minimal layout, award-winning design"
saas,startup,orange,card-based,yes,"Dark monospace grid, orange accents, card-based layout, award-winning design"
nonprofit,developer,black,one-page,no,"Readable playful hero, black accents, one-page layout, standard design"
webapp,saas,black,minimal,no,"Warm serif cards, black accents, minimal layout, standard design"
landing,health,purple,modern,yes,"Stylish serif gallery, purple accents, modern layout, award-winning design"
portfolio,ux,blue,modern,no,"Large playful widgets, blue accents, modern layout, standard design"
dashboard,professional,purple,minimal,yes,"Subtle classic typography, purple accents, minimal layout, award-winning design"
nonprofit,photography,orange,classic,no,"Large classic gallery, orange accents, classic layout, standard design"
ecommerce,creative,neutral,minimal,no,"Readable professional CTA, neutral accents, minimal layout, standard design"
education,subscription,neutral,classic,no,"Subtle monospace navigation, neutral accents, classic layout, standard design"
dashboard,saas,neutral,classic,no,"Dark playful cards, neutral accents, classic layout, standard design"
agency,enterprise,purple,classic,yes,"Warm playful typography, purple accents, classic layout, award-winning design"
portfolio,startup,blue,grid,no,"Vibrant modern typography, blue accents, grid layout, standard design"
event,saas,orange,one-page,no,"Corporate monospace widgets, orange accents, one-page layout, standard design"
resume,health,purple,grid,no,"Stylish sans-serif hero, purple accents, grid layout, standard design"
agency,startup,orange,minimal,no,"Expressive playful gallery, orange accents, minimal layout, standard design"
docs,general,orange,modern,yes,"Dark bold sections, orange accents, modern layout, award-winning design"
dashboard,photography,purple,modern,yes,"Vibrant minimal hero, purple accents, modern layout, award-winning design"
landing,photography,blue,grid,yes,"Vibrant playful dashboard, blue accents, grid layout, award-winning design"
landing,young,neutral,grid,no,"Large sans-serif charts, neutral accents, grid layout, standard design"
blog,ux,green,one-page,yes,"Clean minimal cards, green accents, one-page layout, award-winning design"
landing,photography,black,grid,yes,"Vibrant display gallery, black accents, grid layout, award-winning design"
ecommerce,startup,orange,classic,yes,"Soothing serif charts, orange accents, classic layout, award-winning design"
landing,enterprise,red,card-based,yes,"High-contrast sans-serif sidebar, red accents, card-based layout, award-winning design"
marketplace,saas,red,one-page,yes,"Dark serif charts, red accents, one-page layout, award-winning design"
blog,corporate,black,one-page,yes,"Subtle playful widgets, black accents, one-page layout, award-winning design"
saas,developer,red,modern,yes,"Large playful dashboard, red accents, modern layout, award-winning design"
webapp,young,purple,classic,no,"Subtle modern sections, purple accents, classic layout, standard design"
landing,nonprofit,purple,classic,no,"High-contrast sans-serif dashboard, purple accents, classic layout, standard design"
education,subscription,blue,one-page,yes,"Readable classic cards, blue accents, one-page layout, award-winning design"
event,developer,blue,one-page,yes,"Large display widgets, blue accents, one-page layout, award-winning design"
agency,developer,black,one-page,no,"Stylish playful sidebar, black accents, one-page layout, standard design"
dashboard,creative,black,classic,yes,"Stylish serif sidebar, black accents, classic layout, award-winning design"
ecommerce,nonprofit,neutral,grid,no,"Clean minimal navigation, neutral accents, grid layout, standard design"
docs,subscription,blue,classic,yes,"High-contrast sans-serif widgets, blue accents, classic layout, award-winning design"
event,ux,purple,classic,no,"Soothing minimal metrics, purple accents, classic layout, standard design"
ecommerce,nonprofit,purple,modern,no,"Warm minimal sidebar, purple accents, modern layout, standard design"
dashboard,designer,neutral,card-based,no,"Soothing monospace hero, neutral accents, card-based layout, standard design"
webapp,general,neutral,modern,no,"Dark sans-serif dashboard, neutral accents, modern layout, standard design"
marketplace,health,purple,one-page,no,"Stylish minimal dashboard, purple accents, one-page layout, standard design"
marketplace,corporate,black,minimal,no,"Clean modern widgets, black accents, minimal layout, standard design"
dashboard,enterprise,purple,one-page,no,"Vibrant minimal CTA, purple accents, one-page layout, standard design"
nonprofit,designer,orange,modern,yes,"Dark modern grid, orange accents, modern layout, award-winning design"
nonprofit,general,black,one-page,yes,"Subtle minimal sidebar, black accents, one-page layout, award-winning design"
education,startup,neutral,grid,yes,"Corporate playful charts, neutral accents, grid layout, award-winning design"
event,professional,green,one-page,no,"Corporate serif CTA, green accents, one-page layout, standard design"
agency,enterprise,red,classic,no,"Soothing display dashboard, red accents, classic layout, standard design"
docs,health,blue,grid,yes,"High-contrast professional cards, blue accents, grid layout, award-winning design"
event,startup,neutral,classic,yes,"Friendly modern widgets, neutral accents, classic layout, award-winning design"
agency,general,purple,one-page,no,"Soothing monospace CTA, purple accents, one-page layout, standard design"
webapp,general,red,card-based,no,"Dark modern charts, red accents, card-based layout, standard design"
nonprofit,general,blue,classic,no,"Vibrant display navigation, blue accents, classic layout, standard design"
landing,nonprofit,orange,classic,no,"Readable classic widgets, orange accents, classic layout, standard design"
docs,enterprise,purple,one-page,yes,"Minimal bold grid, purple accents, one-page layout, award-winning design"
resume,creative,neutral,grid,yes,"Friendly bold typography, neutral accents, grid layout, award-winning design"
agency,professional,blue,modern,no,"Expressive minimal sections, blue accents, modern layout, standard design"
agency,creative,green,grid,no,"Dark playful dashboard, green accents, grid layout, standard design"
resume,nonprofit,red,one-page,yes,"Readable modern charts, red accents, one-page layout, award-winning design"
saas,designer,black,modern,no,"Clean professional dashboard, black accents, modern layout, standard design"
portfolio,ux,green,classic,no,"Stylish display hero, green accents, classic layout, standard design"
docs,nonprofit,green,card-based,yes,"Friendly playful navigation, green accents, card-based layout, award-winning design"
resume,subscription,purple,minimal,yes,"Expressive display typography, purple accents, minimal layout, award-winning design"
dashboard,general,purple,grid,no,"Friendly bold dashboard, purple accents, grid layout, standard design"
marketplace,nonprofit,blue,grid,yes,"Warm monospace charts, blue accents, grid layout, award-winning design"
nonprofit,ux,neutral,one-page,no,"Clean sans-serif cards, neutral accents, one-page layout, standard design"
agency,ux,red,one-page,no,"Vibrant minimal sidebar, red accents, one-page layout, standard design"
marketplace,young,blue,minimal,yes,"Corporate display typography, blue accents, minimal layout, award-winning design"
blog,general,purple,card-based,yes,"Soothing serif navigation, purple accents, card-based layout, award-winning design"
nonprofit,developer,green,classic,yes,"Vibrant classic sidebar, green accents, classic layout, award-winning design"
education,subscription,red,minimal,no,"Vibrant monospace gallery, red accents, minimal layout, standard design"
docs,ux,neutral,minimal,no,"Clean sans-serif typography, neutral accents, minimal layout, standard design"
docs,photography,orange,one-page,yes,"Corporate classic cards, orange accents, one-page layout, award-winning design"
landing,saas,orange,card-based,yes,"Friendly minimal typography, orange accents, card-based layout, award-winning design"
nonprofit,nonprofit,blue,modern,no,"Minimal playful gallery, blue accents, modern layout, standard design"
event,subscription,red,one-page,yes,"Soothing monospace typography, red accents, one-page layout, award-winning design"
docs,photography,purple,modern,no,"Expressive modern sidebar, purple accents, modern layout, standard design"
saas,ux,green,card-based,yes,"Vibrant display grid, green accents, card-based layout, award-winning design"
ecommerce,creative,purple,modern,yes,"Expressive professional gallery, purple accents, modern layout, award-winning design"
docs,general,neutral,grid,no,"Readable bold sections, neutral accents, grid layout, standard design"
dashboard,tech,neutral,card-based,no,"Stylish modern navigation, neutral accents, card-based layout, standard design"
dashboard,ux,blue,modern,yes,"Warm modern CTA, blue accents, modern layout, award-winning design"
docs,startup,neutral,minimal,no,"Readable bold CTA, neutral accents, minimal layout, standard design"
agency,ux,black,modern,yes,"Clean monospace CTA, black accents, modern layout, award-winning design"
docs,creative,purple,modern,yes,"Large display hero, purple accents, modern layout, award-winning design"
landing,young,black,modern,yes,"Expressive sans-serif charts, black accents, modern layout, award-winning design"
resume,health,neutral,minimal,no,"Readable serif grid, neutral accents, minimal layout, standard design"
event,young,blue,card-based,no,"Readable display dashboard, blue accents, card-based layout, standard design"
marketplace,enterprise,orange,grid,no,"Dark modern grid, orange accents, grid layout, standard design"
webapp,general,blue,minimal,no,"Large display typography, blue accents, minimal layout, standard design"
blog,startup,green,modern,yes,"Subtle bold hero, green accents, modern layout, award-winning design"
docs,saas,black,card-based,yes,"Large modern cards, black accents, card-based layout, award-winning design"
saas,subscription,neutral,card-based,yes,"Corporate professional hero, neutral accents, card-based layout, award-winning design"
saas,developer,neutral,classic,no,"Dark display hero, neutral accents, classic layout, standard design"
nonprofit,young,orange,modern,yes,"Expressive display charts, orange accents, modern layout, award-winning design"
blog,ux,blue,one-page,no,"Corporate serif grid, blue accents, one-page layout, standard design"
saas,professional,neutral,minimal,no,"Vibrant modern CTA, neutral accents, minimal layout, standard design"
portfolio,health,purple,one-page,yes,"Large classic CTA, purple accents, one-page layout, award-winning design"
marketplace,ux,black,classic,no,"Subtle display hero, black accents, classic layout, standard design"
agency,corporate,neutral,one-page,yes,"Subtle classic cards, neutral accents, one-page layout, award-winning design"
portfolio,professional,green,card-based,yes,"Corporate modern typography, green accents, card-based layout, award-winning design"
landing,developer,purple,classic,yes,"Readable classic dashboard, purple accents, classic layout, award-winning design"
